item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id,source_run_dir,source_score_file,api_quality
ITEM_770,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,2.0,5.0,3.0,4.0,2.0,True,0,,200,854.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,3.6
ITEM_770,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,846.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.6
ITEM_773,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3.0,3.0,4.0,4.0,4.0,3.0,True,0,,200,1097.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,3.6
ITEM_773,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,890.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_773,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,3.0,3.0,True,0,,200,1234.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,2.6
ITEM_773,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,807.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.4
ITEM_773,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,926.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.6
ITEM_773,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,871.0,886.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,5.0
ITEM_773,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,857.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.8
ITEM_773,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,848.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.6
ITEM_776,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,1085.0,498.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.8
ITEM_776,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,888.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_776,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,True,0,,200,1236.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.0
ITEM_776,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,4.0,5.0,5.0,1.0,True,0,,200,804.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_776,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,4.0,5.0,1.0,True,0,,200,922.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.4
ITEM_776,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,866.0,950.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,5.0
ITEM_776,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,853.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.6
ITEM_776,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,5.0,5.0,2.0,True,0,,200,846.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.0
ITEM_779,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,1089.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.0
ITEM_779,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,888.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_779,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,4.0,3.0,3.0,3.0,True,0,,200,1248.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.0
ITEM_779,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,804.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_779,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,4.0,4.0,2.0,True,0,,200,926.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.6
ITEM_779,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,866.0,875.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.8
ITEM_779,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,2.0,5.0,3.0,4.0,2.0,True,0,,200,858.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,3.6
ITEM_779,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,2.0,4.0,3.0,3.0,2.0,True,0,,200,849.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,3.2
ITEM_785,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,1.0,1.0,2.0,1.0,1.0,4.0,True,0,,200,994.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,1.2
ITEM_785,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,1.0,1.0,1.0,1.0,1.0,3.0,True,0,,200,804.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,1.0
ITEM_785,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,1121.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.0
ITEM_785,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,725.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,1.0
ITEM_785,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,846.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,1.0
ITEM_785,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,788.0,706.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,1.0
ITEM_785,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,778.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,1.0
ITEM_785,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,765.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_791,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,993.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,1.0
ITEM_791,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,1.0,1.0,1.0,1.0,1.0,5.0,True,1,,200,803.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,1.0
ITEM_791,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,1119.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.0
ITEM_791,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,725.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,1.0
ITEM_791,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,845.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,1.0
ITEM_791,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,788.0,880.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,1.0
ITEM_791,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,778.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,1.0
ITEM_791,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,765.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_797,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,1.0,1.0,2.0,1.0,1.0,4.0,True,0,,200,998.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,1.2
ITEM_797,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,807.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,1.0
ITEM_797,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,1125.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.0
ITEM_797,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,728.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,1.0
ITEM_797,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,849.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,1.0
ITEM_797,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,790.0,777.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,1.0
ITEM_797,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3.0,1.0,1.0,1.0,1.0,3.0,True,0,,200,781.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,1.4
ITEM_797,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,768.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_803,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,1.0,1.0,2.0,1.0,1.0,4.0,True,0,,200,999.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,1.2
ITEM_803,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,807.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,1.0
ITEM_803,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,1126.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.0
ITEM_803,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,728.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,1.0
ITEM_803,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,850.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,1.0
ITEM_803,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,793.0,773.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,1.0
ITEM_803,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,3.0,1.0,1.0,2.0,1.0,3.0,True,0,,200,782.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,1.6
ITEM_803,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,770.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_809,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,999.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,1.0
ITEM_809,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,1.0,1.0,5.0,1.0,1.0,5.0,True,0,,200,809.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,1.8
ITEM_809,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,1131.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.0
ITEM_809,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,730.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,1.0
ITEM_809,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,851.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,1.0
ITEM_809,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,792.0,1213.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,1.0
ITEM_809,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,1.0,1.0,1.0,1.0,1.0,5.0,True,0,,200,783.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,1.0
ITEM_809,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,770.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_004,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3.0,3.0,3.0,3.0,3.0,3.0,True,2,,200,,,,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,3.0
ITEM_010,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5.0,3.0,5.0,5.0,4.0,1.0,True,1,,200,,,,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,4.4
ITEM_016,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,4.0,3.0,5.0,4.0,3.0,3.0,True,0,,200,756.0,2936.0,fpv0_efa43628,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,3.8
ITEM_022,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3.0,3.0,4.0,3.0,2.0,2.0,True,0,,200,760.0,3746.0,fpv0_5bc7fa40,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,3.0
ITEM_028,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,3.0,3.0,5.0,5.0,3.0,3.0,True,0,,200,761.0,2305.0,fpv0_5989ad0a,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,3.8
ITEM_063,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,723.0,1761.0,fpv0_f9113a12,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_064,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,1,,200,723.0,1412.0,fpv0_8cab9aba,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_069,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,3.0,1.0,1.0,1.0,True,1,,200,722.0,3520.0,fpv0_f9113a12,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.4
ITEM_070,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,724.0,2912.0,fpv0_5bc7fa40,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_075,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,725.0,1956.0,fpv0_8cab9aba,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_076,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,3.0,1.0,1.0,3.0,True,0,,200,723.0,2749.0,fpv0_efa43628,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.4
ITEM_081,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,724.0,2506.0,fpv0_8cab9aba,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_082,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,3.0,1.0,1.0,1.0,True,1,,200,724.0,3851.0,fpv0_5989ad0a,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.4
ITEM_087,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,726.0,1407.0,fpv0_efa43628,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_088,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,725.0,1356.0,fpv0_5989ad0a,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,1.0
ITEM_092,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,kimi-k2.6-thinking,5.0,3.0,3.0,5.0,3.0,2.0,True,0,,200,769.0,3029.0,fpv0_5989ad0a,api_judge_run_20260514_203800,api_outputs/api_judge_run_20260514_203800\api_judge_scores_long.csv,3.8
