call_attempt_uid,source_run_dir,source_log_line,judge_provider,item_id,paper_model_label,judge_model_requested,judge_model_returned,actual_api_model,api_endpoint_host,api_endpoint_sha256,http_status,parse_success,retry_count,request_date,response_date,elapsed_seconds_rounded,temperature,top_p,seed,max_output_tokens,response_format,tools_enabled,stream,reasoning_effort_or_thinking_do_sample,usage_prompt_tokens,usage_completion_tokens,parsed_score_present,fa,cc,lc,tf,mq,risk,raw_response_sha256,raw_response_bytes,system_backend_id_present,system_backend_id_sha256,error_message_present,error_message_sha256
API_QWEN_0107,api_judge_run_20260514_212205,107,qwen,ITEM_424,Qwen3.5 Thinking,qwen3.5-plus,,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,0,FALSE,0,2026-05-14,2026-05-14,5.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_QWEN_0108,api_judge_run_20260514_212205,108,qwen,ITEM_424,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,1,2026-05-14,2026-05-14,10.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",779,368,TRUE,3,1,1,1,1,3,9a48ef9e7c18fdfae6def25ab38c4def1819a5d2c9d685d7c533e6008926fe1b,30803,FALSE,,FALSE,
API_QWEN_0109,api_judge_run_20260514_212205,109,qwen,ITEM_425,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",778,368,TRUE,1,1,1,1,1,5,60447b0c5a96920ef072d47e271f02111db36a74aab0d90669832209732aa6e0,29925,FALSE,,FALSE,
API_QWEN_0110,api_judge_run_20260514_212205,110,qwen,ITEM_430,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",780,368,TRUE,1,1,1,1,1,5,cd3f7e2cd8fad0438eb40ffe58ea103e0f49db960a12ab42e87a8a9390935b74,30117,FALSE,,FALSE,
API_QWEN_0111,api_judge_run_20260514_212205,111,qwen,ITEM_431,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,14.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",778,368,TRUE,3,1,1,1,1,5,966957560ee95852504aed2c6f437250923567dd43f7b21b708405b4f2e70e7c,31349,FALSE,,FALSE,
API_QWEN_0112,api_judge_run_20260514_212205,112,qwen,ITEM_436,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,10.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",779,368,TRUE,3,1,1,1,1,3,98574632fc26983ffe33f9a87f5c01f056910668d3f1e6fc2beceb1b6e3884af,31639,FALSE,,FALSE,
API_QWEN_0113,api_judge_run_20260514_212205,113,qwen,ITEM_437,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,13.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",781,368,TRUE,1,1,1,1,1,5,545b38ce5bf2f2dae44d577a1187ef484e77de5ef74218095b30a52ed79898a0,31391,FALSE,,FALSE,
API_QWEN_0114,api_judge_run_20260514_212205,114,qwen,ITEM_442,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,16.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",780,368,TRUE,1,1,1,1,1,5,ba4d6ff4ba2204c61479a0ef08adf6750c4ab4b823193d2bcd48cb40315ff095,31888,FALSE,,FALSE,
API_QWEN_0115,api_judge_run_20260514_212205,115,qwen,ITEM_443,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,13.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",782,368,TRUE,1,1,1,1,1,1,d52ecb8781a87cafa17b4f99b4cf1488defc33726cfe6404d983f0e275712868,31377,FALSE,,FALSE,
API_QWEN_0116,api_judge_run_20260514_212205,116,qwen,ITEM_448,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",781,368,TRUE,1,1,1,1,1,5,acb6a460ff174c1226e91e2cd16d3130fe1fc6897911de88e6614facfb6ed873,31672,FALSE,,FALSE,
API_QWEN_0117,api_judge_run_20260514_212205,117,qwen,ITEM_449,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,15.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",783,368,TRUE,1,1,1,1,1,5,968857b3c6e0a16acbe04654fad8efcd15334602f344b803d8d92e0f8834ab64,32323,FALSE,,FALSE,
API_QWEN_0118,api_judge_run_20260514_212205,118,qwen,ITEM_451,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,12.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",813,368,TRUE,5,4,5,5,5,1,38b16c12b29e42b27314a30d40f9e5fbcaba488807133f0aa0a16b7763e37f50,30413,FALSE,,FALSE,
API_QWEN_0119,api_judge_run_20260514_212205,119,qwen,ITEM_453,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,15.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",828,368,TRUE,5,4,5,5,5,1,6bca1de3a61d0c700e73c8f049088ae0b1599d88742050ba36bf45725edae1bd,30718,FALSE,,FALSE,
API_QWEN_0120,api_judge_run_20260514_212205,120,qwen,ITEM_457,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,13.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",820,368,TRUE,5,4,5,5,5,1,356b5206de184217dfb3fffd39ab1fc7dbe20b19e51b941887f114211207f991,31226,FALSE,,FALSE,
API_QWEN_0121,api_judge_run_20260514_212205,121,qwen,ITEM_459,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",824,368,TRUE,4,3,5,5,5,1,dbc879e8f4f82d859cab5b7b5db54c21820bc84d7823c9faf7d6c7623ea5e4ee,31293,FALSE,,FALSE,
API_QWEN_0122,api_judge_run_20260514_212205,122,qwen,ITEM_463,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",824,368,TRUE,5,3,5,5,5,1,41245278c247ca0ee146e201254f457236990e7c824a3db0eb77053c4557099c,30776,FALSE,,FALSE,
API_QWEN_0123,api_judge_run_20260514_212205,123,qwen,ITEM_465,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,13.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",822,368,TRUE,5,3,5,5,5,1,67a4d45b0f79e0e799cf728aba4dea276b6ab4d91cf3e068ff26d507ea79c575,30462,FALSE,,FALSE,
API_QWEN_0124,api_judge_run_20260514_212205,124,qwen,ITEM_469,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,12.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",829,368,TRUE,5,4,5,5,5,1,e6b0ccae3abdf0698f9ce1ca6a933b5aec9eecefbc9b61ec06d8357e63981509,30523,FALSE,,FALSE,
API_QWEN_0125,api_judge_run_20260514_212205,125,qwen,ITEM_471,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,14.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",824,368,TRUE,4,3,5,4,4,2,51d0748dbc6956fcbe6b1f4608072491b6582f66e1fac4440a4f7cb63a390620,30900,FALSE,,FALSE,
API_QWEN_0126,api_judge_run_20260514_212205,126,qwen,ITEM_475,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",820,368,TRUE,5,4,5,5,5,1,a19ead3123de351fdc418cc869d04089c5bd227a0eab63ae8efa4b50b15e6e95,31661,FALSE,,FALSE,
API_QWEN_0127,api_judge_run_20260514_212205,127,qwen,ITEM_477,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",825,368,TRUE,5,3,5,5,5,1,467dd6bb0352d3caf591398858c69ebd36b2e946f61ad6ee07d58ef341ff4e6b,30561,FALSE,,FALSE,
API_QWEN_0128,api_judge_run_20260514_212205,128,qwen,ITEM_511,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,9.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",777,368,TRUE,1,1,1,1,1,5,2493b4b6eeaa6930df76d0f17ec5bffdc6590786ce57d070ca1011370ae0c7c4,31364,FALSE,,FALSE,
API_QWEN_0129,api_judge_run_20260514_212205,129,qwen,ITEM_516,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,11.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",779,368,TRUE,3,1,1,1,1,5,c54c103b647ecd0b467157ad79c5e6929231cb146bb62357a8cac74d4422dd7d,31367,FALSE,,FALSE,
API_QWEN_0130,api_judge_run_20260514_212205,130,qwen,ITEM_517,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,dashscope.aliyuncs.com,57ea92c0436d5e76e879dbc39a2e41a14abeba344dff778483dd97a24a41b2d8,200,TRUE,0,2026-05-14,2026-05-14,12.000,0,not_set,unsupported,800,"{""type"": ""json_object""}",FALSE,override=True; target=False; note=Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing.,"{""enable_thinking"": true, ""model_selection_note"": ""The official DashScope model list does not contain qwen3.5-thinking. Alibaba documentation lists Qwen3.5 Plus as a hybrid thinking model; enable_thinking=true is used for the Qwen3.5 Thinking paper label."", ""stream_note"": ""Alibaba recommends streaming for deep-thinking mode and non-streaming timed out/closed connections in pilot testing."", ""stream_options"": {""include_usage"": true}, ""stream_override"": true, ""thinking"": ""enabled_via_enable_thinking_true"", ""thinking_budget"": 256}",778,368,TRUE,3,1,3,2,1,3,670df1a7dfa14955f70a1429a029deb0ca8ff3c451baadc432e4516725398887,31084,FALSE,,FALSE,
