item_id,domain,concept,task_type,generated_text
API810_566,Climate/Environment,天气与气候,A,"text: 天气是短期大气状况，气候是长期平均状态。
misconception: 冷天就是气候变化
correction: 几天的冷暖是天气，三十年平均才是气候。"
API810_567,Climate/Environment,全球变暖与气候变化,A,"text: 全球变暖是气候变化的主要表现之一。
misconception: 变暖等于气候变化
correction: 气候变化还包括极端天气、降水模式改变等。"
API810_568,Climate/Environment,二氧化碳的气候作用,A,"text: 二氧化碳是主要温室气体，过量排放加剧变暖。
misconception: 二氧化碳直接吸热
correction: 二氧化碳吸收红外辐射，阻碍热量散失。"
API810_569,Climate/Environment,海洋垃圾与塑料污染,A,"text: 塑料难以降解，在海洋中破碎成微塑料危害生态。
misconception: 海洋垃圾会自然消失
correction: 塑料在海洋中可存留数百年不降解。"
API810_570,Climate/Environment,自然变率与人为影响,A,"text: 气候有自然波动，但当前变暖主要由人类活动驱动。
misconception: 变暖全是自然现象
correction: 近百年快速增温远超自然变率范围。"
API810_571,Physics,惯性,B,"{""concept"": ""惯性"", ""id"": ""C01"", ""scene"": ""公交急刹，小林身体前倾，才发现身体会保持原来的运动。"", ""tags"": [""惯性"", ""运动状态"", ""净力""], ""title"": ""急刹那刻"", ""warning"": ""别把惯性误解成一种力。""}"
API810_572,Physics,净力与加速度,B,"{""concept"": ""净力与加速度"", ""id"": ""C02"", ""scene"": ""小明推箱子，推力越大加速度越大，但速度未必立刻变大。"", ""tags"": [""净力"", ""加速度"", ""速度""], ""title"": ""推车错觉"", ""warning"": ""力决定加速度，不直接决定速度。""}"
API810_573,Physics,牛顿第三定律,B,"{""concept"": ""牛顿第三定律"", ""id"": ""C03"", ""scene"": ""小红打墙一拳，墙也打回小红，两力相等只是手更疼。"", ""tags"": [""作用力"", ""反作用力"", ""受力""], ""title"": ""互搏真相"", ""warning"": ""作用力与反作用力永远等大反向。""}"
API810_574,Physics,抛体运动,B,"{""concept"": ""抛体运动"", ""id"": ""C04"", ""scene"": ""投篮出手，小球飞到最高点时仍在向前移动，速度未归零。"", ""tags"": [""抛体"", ""最高点"", ""速度""], ""title"": ""抛物顶点"", ""warning"": ""最高点竖直速度为零，水平仍在动。""}"
API810_575,Physics,圆周运动,B,"{""concept"": ""圆周运动"", ""id"": ""C05"", ""scene"": ""游乐场里，小丽坐旋转秋千，绳子拉力让她不断转弯。"", ""tags"": [""向心力"", ""圆周运动"", ""离心力""], ""title"": ""旋转秋千"", ""warning"": ""离心力不是真实力，只是惯性感觉。""}"
API810_576,Physics,摩擦力与运动,B,"{""concept"": ""摩擦力与运动"", ""id"": ""C06"", ""scene"": ""晨跑时，小刚靠地面给鞋底的静摩擦力才能向前迈步。"", ""tags"": [""摩擦力"", ""静摩擦"", ""动力""], ""title"": ""鞋底秘密"", ""warning"": ""摩擦力也能充当前进的动力。""}"
API810_577,Chemistry,质量守恒,B,"{""concept"": ""质量守恒"", ""id"": ""C07"", ""scene"": ""化学课上，小林把铁粉燃烧前后称重，发现质量不变。"", ""tags"": [""质量守恒"", ""化学反应"", ""原子""], ""title"": ""天平两端"", ""warning"": ""化学反应前后总质量不会减少。""}"
API810_578,Chemistry,物质微粒观,B,"{""concept"": ""物质微粒观"", ""id"": ""C08"", ""scene"": ""实验室里，小明看到墨水在水中扩散，知道微粒在运动。"", ""tags"": [""微粒"", ""扩散"", ""间隙""], ""title"": ""微观世界"", ""warning"": ""物质不是连续的，微粒间有空隙。""}"
API810_579,Chemistry,相变,B,"{""concept"": ""相变"", ""id"": ""C09"", ""scene"": ""夏天冰箱里的冰块融化成水，水分子本身并没有消失。"", ""tags"": [""相变"", ""物态"", ""分子""], ""title"": ""冰化水时"", ""warning"": ""相变不改变分子种类，只改排列。""}"
API810_580,Chemistry,化学反应与物理变化,B,"{""concept"": ""化学反应与物理变化"", ""id"": ""C10"", ""scene"": ""小红加热冰块只得到水，点燃蜡烛却生成了二氧化碳。"", ""tags"": [""化学变化"", ""物理变化"", ""新物质""], ""title"": ""冰与蜡烛"", ""warning"": ""状态改变不等于生成了新物质。""}"
API810_581,Chemistry,化学键,B,"{""concept"": ""化学键"", ""id"": ""C11"", ""scene"": ""化学老师比喻，原子像靠电磁力牵手的伙伴，并非真有线。"", ""tags"": [""化学键"", ""电磁力"", ""原子""], ""title"": ""原子牵手"", ""warning"": ""化学键不是绳子，是电磁相互作用。""}"
API810_582,Chemistry,溶液浓度与稀释,B,"{""concept"": ""溶液浓度与稀释"", ""id"": ""C12"", ""scene"": ""小华往糖水里加水，糖变少了只是错觉，糖其实还在。"", ""tags"": [""稀释"", ""浓度"", ""溶质""], ""title"": ""糖水变淡"", ""warning"": ""稀释只增加溶剂，溶质总量不变。""}"
API810_583,Biology,自然选择,B,"{""concept"": ""自然选择"", ""id"": ""C13"", ""scene"": ""干旱草原上，长脖子的鹿能吃到树叶，短脖子的被淘汰。"", ""tags"": [""自然选择"", ""变异"", ""适应""], ""title"": ""环境筛子"", ""warning"": ""生物不能主动选择变异方向。""}"
API810_584,Biology,进化没有预设目标,B,"{""concept"": ""进化没有预设目标"", ""id"": ""C14"", ""scene"": ""博物馆里，小刚发现细菌比恐龙更成功，进化不论高级。"", ""tags"": [""进化"", ""适应度"", ""方向""], ""title"": ""无目标路"", ""warning"": ""进化没有终点，适应环境即成功。""}"
API810_585,Biology,随机变异与非随机选择,B,"{""concept"": ""随机变异与非随机选择"", ""id"": ""C15"", ""scene"": ""生物课上，老师掷骰子比喻变异随机，环境再筛出有利。"", ""tags"": [""变异"", ""选择"", ""随机""], ""title"": ""骰子与筛"", ""warning"": ""变异不是按需产生，而是随机的。""}"
API810_586,Biology,遗传信息与性状,B,"{""concept"": ""遗传信息与性状"", ""id"": ""C16"", ""scene"": ""同卵双胞胎身高不同，小明明白基因和环境共同决定性状。"", ""tags"": [""基因"", ""环境"", ""性状""], ""title"": ""双因子控"", ""warning"": ""性状不只由基因决定，环境也参与。""}"
API810_587,Biology,能量流动与物质循环,B,"{""concept"": ""能量流动与物质循环"", ""id"": ""C17"", ""scene"": ""森林里，阳光能量逐级散失，但碳元素在生物间循环往复。"", ""tags"": [""能量"", ""物质"", ""循环""], ""title"": ""单向与环"", ""warning"": ""能量不能循环，只会逐级递减。""}"
API810_588,Biology,光合作用与细胞呼吸,B,"{""concept"": ""光合作用与细胞呼吸"", ""id"": ""C18"", ""scene"": ""白天植物储能，夜晚细胞呼吸释放能量，小明记录两者差异。"", ""tags"": [""光合"", ""呼吸"", ""能量""], ""title"": ""昼夜互补"", ""warning"": ""光合作用储能，呼吸作用才放能。""}"
API810_589,Geoscience,板块构造,B,"{""concept"": ""板块构造"", ""id"": ""C19"", ""scene"": ""地理课上，小丽把大陆板块拼合，发现它们曾连为一体。"", ""tags"": [""板块"", ""漂移"", ""地幔""], ""title"": ""大陆拼图"", ""warning"": ""板块包含大陆和洋底一起移动。""}"
API810_590,Geoscience,地质时间,B,"{""concept"": ""地质时间"", ""id"": ""C20"", ""scene"": ""博物馆里，小刚看到化石标签写着三亿年前，远超想象。"", ""tags"": [""地质"", ""年代"", ""尺度""], ""title"": ""亿年尺度"", ""warning"": ""地质过程以百万年为单位计算。""}"
API810_591,Geoscience,岩石循环,B,"{""concept"": ""岩石循环"", ""id"": ""C21"", ""scene"": ""山里岩浆冷却成岩，风化沉积再变质，小丽画出循环图。"", ""tags"": [""岩石"", ""循环"", ""变质""], ""title"": ""石之轮回"", ""warning"": ""岩石种类可以相互转化，非永恒。""}"
API810_592,Geoscience,地震成因,B,"{""concept"": ""地震成因"", ""id"": ""C22"", ""scene"": ""地震演习后，老师解释地壳应力积累突然释放造成震动。"", ""tags"": [""地震"", ""断层"", ""应力""], ""title"": ""断层滑动"", ""warning"": ""地震是断层滑动，不是地下爆炸。""}"
API810_593,Geoscience,火山与板块边界,B,"{""concept"": ""火山与板块边界"", ""id"": ""C23"", ""scene"": ""纪录片中，小林看到火山呈链状分布，正好在板块边缘。"", ""tags"": [""火山"", ""板块"", ""岩浆""], ""title"": ""边界之火"", ""warning"": ""火山集中在板块边界，非随机分布。""}"
API810_594,Geoscience,地球内部结构,B,"{""concept"": ""地球内部结构"", ""id"": ""C24"", ""scene"": ""科学馆里，小明切开地球模型，看到地核地幔地壳三层。"", ""tags"": [""地核"", ""地幔"", ""地壳""], ""title"": ""三层洋葱"", ""warning"": ""地球内部是实心的，并非空心。""}"
API810_595,Climate/Environment,温室效应,B,"{""concept"": ""温室效应"", ""id"": ""C25"", ""scene"": ""冬天夜晚，小丽盖棉被保暖，老师比喻温室气体类似原理。"", ""tags"": [""温室"", ""气体"", ""辐射""], ""title"": ""大气棉被"", ""warning"": ""温室效应本身无害，过量才危险。""}"
API810_596,Climate/Environment,天气与气候,B,"{""concept"": ""天气与气候"", ""id"": ""C26"", ""scene"": ""寒潮来袭，小明说今天冷，老师纠正这是天气不是气候。"", ""tags"": [""天气"", ""气候"", ""平均""], ""title"": ""今日与常"", ""warning"": ""几天冷暖是天气，三十年才是气候。""}"
API810_597,Climate/Environment,全球变暖与气候变化,B,"{""concept"": ""全球变暖与气候变化"", ""id"": ""C27"", ""scene"": ""新闻说极端暴雨增多，小红明白变暖只是气候变化一部分。"", ""tags"": [""变暖"", ""气候"", ""极端""], ""title"": ""变暖一隅"", ""warning"": ""气候变化不止变暖，还有极端天气。""}"
API810_598,Climate/Environment,二氧化碳的气候作用,B,"{""concept"": ""二氧化碳的气候作用"", ""id"": ""C28"", ""scene"": ""物理课上，老师演示二氧化碳吸收红外光，阻碍热量逃逸。"", ""tags"": [""二氧化碳"", ""红外"", ""温室""], ""title"": ""红外陷阱"", ""warning"": ""二氧化碳吸收红外辐射，非直接吸热。""}"
API810_599,Climate/Environment,海洋垃圾与塑料污染,B,"{""concept"": ""海洋垃圾与塑料污染"", ""id"": ""C29"", ""scene"": ""海边捡垃圾时，小刚发现塑料瓶裂成碎片，永远留在这里。"", ""tags"": [""塑料"", ""微塑料"", ""海洋""], ""title"": ""海中幽灵"", ""warning"": ""塑料在海洋可存留数百年不降解。""}"
API810_600,Climate/Environment,自然变率与人为影响,B,"{""concept"": ""自然变率与人为影响"", ""id"": ""C30"", ""scene"": ""讲座上，科学家展示近百年增温远超自然波动范围的曲线。"", ""tags"": [""自然"", ""人为"", ""变率""], ""title"": ""古今之辨"", ""warning"": ""当前变暖速度远超自然变率。""}"
API810_601,Physics,惯性,C,answer: A
API810_602,Physics,净力与加速度,C,answer: A
API810_603,Physics,牛顿第三定律,C,answer: A
API810_604,Physics,抛体运动,C,answer: A
API810_605,Physics,圆周运动,C,answer: A
API810_606,Physics,摩擦力与运动,C,answer: A
API810_607,Chemistry,质量守恒,C,answer: A
API810_608,Chemistry,物质微粒观,C,answer: A
API810_609,Chemistry,相变,C,answer: A
API810_610,Chemistry,化学反应与物理变化,C,answer: A
API810_611,Chemistry,化学键,C,answer: A
API810_612,Chemistry,溶液浓度与稀释,C,answer: A
API810_613,Biology,自然选择,C,answer: A
API810_614,Biology,进化没有预设目标,C,answer: A
API810_615,Biology,随机变异与非随机选择,C,answer: A
API810_616,Biology,遗传信息与性状,C,answer: A
API810_617,Biology,能量流动与物质循环,C,answer: A
API810_618,Biology,光合作用与细胞呼吸,C,answer: A
API810_619,Geoscience,板块构造,C,answer: A
API810_620,Geoscience,地质时间,C,answer: A
API810_621,Geoscience,岩石循环,C,answer: A
API810_622,Geoscience,地震成因,C,answer: A
API810_623,Geoscience,火山与板块边界,C,answer: A
API810_624,Geoscience,地球内部结构,C,answer: A
API810_625,Climate/Environment,温室效应,C,answer: A
API810_626,Climate/Environment,天气与气候,C,answer: A
API810_627,Climate/Environment,全球变暖与气候变化,C,answer: A
API810_628,Climate/Environment,二氧化碳的气候作用,C,answer: A
API810_629,Climate/Environment,海洋垃圾与塑料污染,C,answer: A
API810_630,Climate/Environment,自然变率与人为影响,C,answer: A
API810_631,Physics,惯性,A,"text: 惯性是物体保持原有运动状态的性质。
misconception: 运动必须一直受力
correction: 没有净力时，物体也可保持匀速直线运动。"
API810_632,Physics,净力与加速度,A,"text: 加速度由物体所受净力决定，方向与净力相同。
misconception: 速度大说明力大
correction: 净力改变速度，速度大小不直接等于受力大小。"
API810_633,Physics,牛顿第三定律,A,"text: 相互作用力总是大小相等、方向相反。
misconception: 强者施力更大
correction: 作用力与反作用力大小相等，作用在不同物体上。"
API810_634,Physics,抛体运动,A,"text: 抛体运动可分解为水平匀速和竖直加速运动。
misconception: 水平力一直推着物体
correction: 忽略空气阻力时，水平速度可保持不变。"
API810_635,Physics,圆周运动,A,"text: 圆周运动需要指向圆心的向心加速度。
misconception: 向心力把物体甩出去
correction: 向心力指向圆心，改变速度方向而非大小。"
API810_636,Physics,摩擦力与运动,A,"text: 摩擦力方向取决于相对运动或相对运动趋势。
misconception: 摩擦力总阻碍运动
correction: 摩擦力可阻碍也可推动物体运动。"
API810_637,Chemistry,质量守恒,A,"text: 封闭系统中，化学反应前后总质量不变。
misconception: 气体生成会让质量消失
correction: 气体也是物质，若不逸出，总质量仍守恒。"
API810_638,Chemistry,物质微粒观,A,"text: 物质由微小粒子构成，粒子不断运动并有间隔。
misconception: 连续物质没有空隙
correction: 微观粒子间有间隔，温度越高运动越剧烈。"
API810_639,Chemistry,相变,A,"text: 相变是物质状态改变，通常不产生新物质。
misconception: 融化就是化学反应
correction: 冰融化仍是水，只是状态改变。"
API810_640,Chemistry,化学反应与物理变化,A,"text: 化学反应产生新物质，物理变化通常不产生新物质。
misconception: 形状变了就是化学反应
correction: 是否生成新物质才是关键判断标准。"
API810_641,Chemistry,化学键,A,"text: 化学键是原子间因电子作用形成的稳定联系。
misconception: 化学键像小棍子
correction: 化学键不是实物棍子，而是电子相互作用。"
API810_642,Chemistry,溶液浓度与稀释,A,"text: 稀释会降低浓度，但溶质总量通常不变。
misconception: 加水会减少溶质
correction: 加水只增大溶剂量，未取出溶质时溶质不变。"
API810_643,Biology,自然选择,A,"text: 自然选择使有利性状的个体更可能生存繁殖。
misconception: 生物主动变强
correction: 环境筛选已有差异，不是个体按需要改变。"
API810_644,Biology,进化没有预设目标,A,"text: 进化没有预定方向，只受环境与遗传差异影响。
misconception: 进化总是越来越高级
correction: 进化只代表群体遗传变化，不等于更高级。"
API810_645,Biology,随机变异与非随机选择,A,"text: 变异多是随机出现，选择却由环境非随机筛选。
misconception: 需要什么就变异什么
correction: 变异不按需求产生，环境决定哪些更易保留。"
API810_646,Biology,遗传信息与性状,A,"text: 性状由遗传信息和环境共同影响。
misconception: 基因完全决定一切
correction: 基因提供基础，环境也会影响性状表现。"
API810_647,Biology,能量流动与物质循环,A,"text: 生态系统中能量单向流动，物质可循环利用。
misconception: 能量也能循环
correction: 能量会逐级散失，物质可在生态系统中循环。"
API810_648,Biology,光合作用与细胞呼吸,A,"text: 植物既进行光合作用，也进行细胞呼吸。
misconception: 植物只会光合作用
correction: 植物细胞也需呼吸释放能量。"
API810_649,Geoscience,板块构造,A,"text: 地壳分成多个板块，它们缓慢移动并相互作用。
misconception: 大陆固定不动
correction: 板块每年缓慢移动，能形成山脉和海沟。"
API810_650,Geoscience,地质时间,A,"text: 地质变化常发生在远超人类寿命的时间尺度上。
misconception: 地貌都是短期形成
correction: 许多地貌需数百万年甚至更久形成。"
API810_651,Geoscience,岩石循环,A,"text: 岩石可在岩浆岩、沉积岩和变质岩间转化。
misconception: 岩石种类永远不变
correction: 高温、高压、风化和沉积会改变岩石类型。"
API810_652,Geoscience,地震成因,A,"text: 地震多由断层突然错动释放能量引起。
misconception: 地震来自地下爆炸
correction: 多数地震源于板块应力积累后的突然释放。"
API810_653,Geoscience,火山与板块边界,A,"text: 许多火山分布在板块边界，少数位于热点地区。
misconception: 火山随机分布
correction: 火山常与俯冲、张裂或热点活动有关。"
API810_654,Geoscience,地球内部结构,A,"text: 地球内部由地壳、地幔、外核和内核等层次组成。
misconception: 地下全是熔岩
correction: 地幔多为固态缓慢流动，外核才是液态。"
API810_655,Climate/Environment,温室效应,A,"text: 温室效应使地球保持适宜温度，但增强会导致变暖。
misconception: 温室效应全是坏事
correction: 自然温室效应必要，过度增强才会带来风险。"
API810_656,Climate/Environment,天气与气候,A,"text: 天气是短期大气状态，气候是长期平均特征。
misconception: 冷一天说明没变暖
correction: 单日天气不能否定长期气候变化趋势。"
API810_657,Climate/Environment,全球变暖与气候变化,A,"text: 全球变暖是气候变化的重要表现之一。
misconception: 变暖只是不再变冷
correction: 气候变化还包括降水、极端天气等改变。"
API810_658,Climate/Environment,二氧化碳的气候作用,A,"text: 二氧化碳能吸收红外辐射，增强大气保温作用。
misconception: 二氧化碳太少没影响
correction: 少量温室气体也能显著改变能量平衡。"
API810_659,Climate/Environment,海洋垃圾与塑料污染,A,"text: 塑料污染会破坏海洋生态，并可形成微塑料。
misconception: 塑料会很快消失
correction: 许多塑料难降解，会长期残留并碎化。"
API810_660,Climate/Environment,自然变率与人为影响,A,"text: 气候有自然波动，但当前变暖主要受人为排放影响。
misconception: 气候变化全是自然周期
correction: 自然变率存在，但不能解释近现代快速变暖。"
API810_661,Physics,惯性,B,"{""concept"": ""惯性"", ""id"": ""C01"", ""scene"": ""公交急刹，小林身体前倾，才懂身体会保持原运动。"", ""tags"": [""惯性"", ""运动"", ""净力""], ""title"": ""急刹那刻"", ""warning"": ""别把惯性误解成一种力。""}"
API810_662,Physics,净力与加速度,B,"{""concept"": ""净力与加速度"", ""id"": ""C02"", ""scene"": ""实验室里，小雨推小车，发现受力越变，速度变化越明显。"", ""tags"": [""净力"", ""加速度"", ""速度""], ""title"": ""滑车变速"", ""warning"": ""速度大不等于净力大。""}"
API810_663,Physics,牛顿第三定律,B,"{""concept"": ""牛顿第三定律"", ""id"": ""C03"", ""scene"": ""操场边，阿杰推墙时手发麻，墙也在反推他的手。"", ""tags"": [""作用力"", ""反作用"", ""相互""], ""title"": ""两人推墙"", ""warning"": ""别以为强者施力更大。""}"
API810_664,Physics,抛体运动,B,"{""concept"": ""抛体运动"", ""id"": ""C04"", ""scene"": ""篮球场上，婷婷投篮，球一边向前飞一边向下落。"", ""tags"": [""抛体"", ""水平"", ""竖直""], ""title"": ""投篮弧线"", ""warning"": ""别以为球一直受向前推力。""}"
API810_665,Physics,圆周运动,B,"{""concept"": ""圆周运动"", ""id"": ""C05"", ""scene"": ""游乐场里，小凯坐旋转车，感到方向不断改变。"", ""tags"": [""圆周"", ""向心"", ""速度""], ""title"": ""转弯车厢"", ""warning"": ""向心力不是向外甩的力。""}"
API810_666,Physics,摩擦力与运动,B,"{""concept"": ""摩擦力与运动"", ""id"": ""C06"", ""scene"": ""运动会上，小宁蹬地起跑，是地面对鞋的摩擦帮他前进。"", ""tags"": [""摩擦"", ""运动"", ""方向""], ""title"": ""跑道起步"", ""warning"": ""摩擦力不总是阻碍运动。""}"
API810_667,Chemistry,质量守恒,B,"{""concept"": ""质量守恒"", ""id"": ""C07"", ""scene"": ""化学课上，密闭瓶里冒出气泡，天平读数仍不变。"", ""tags"": [""质量"", ""守恒"", ""反应""], ""title"": ""瓶中反应"", ""warning"": ""气体生成不代表质量消失。""}"
API810_668,Chemistry,物质微粒观,B,"{""concept"": ""物质微粒观"", ""id"": ""C08"", ""scene"": ""教室后排喷了香水，前排同学也闻到微粒在扩散。"", ""tags"": [""微粒"", ""扩散"", ""间隔""], ""title"": ""香味扩散"", ""warning"": ""别把物质看成完全连续。""}"
API810_669,Chemistry,相变,B,"{""concept"": ""相变"", ""id"": ""C09"", ""scene"": ""厨房里，小美看冰块化成水，知道物质种类没变。"", ""tags"": [""相变"", ""状态"", ""水""], ""title"": ""冰块融化"", ""warning"": ""融化不是化学反应。""}"
API810_670,Chemistry,化学反应与物理变化,B,"{""concept"": ""化学反应与物理变化"", ""id"": ""C10"", ""scene"": ""美术课剪纸只是变形，实验中烧纸却生成新物质。"", ""tags"": [""化学"", ""物理"", ""新物质""], ""title"": ""剪纸燃纸"", ""warning"": ""形状改变不一定是化学反应。""}"
API810_671,Chemistry,化学键,B,"{""concept"": ""化学键"", ""id"": ""C11"", ""scene"": ""模型课上，老师用小球演示原子靠电子作用连在一起。"", ""tags"": [""化学键"", ""原子"", ""电子""], ""title"": ""原子牵手"", ""warning"": ""化学键不是实体小棍。""}"
API810_672,Chemistry,溶液浓度与稀释,B,"{""concept"": ""溶液浓度与稀释"", ""id"": ""C12"", ""scene"": ""小凡给果汁加水，味道变淡，但杯中糖并没凭空减少。"", ""tags"": [""浓度"", ""稀释"", ""溶质""], ""title"": ""果汁加水"", ""warning"": ""加水不等于溶质变少。""}"
API810_673,Biology,自然选择,B,"{""concept"": ""自然选择"", ""id"": ""C13"", ""scene"": ""树林变暗后，深色飞蛾更难被鸟发现，留下更多后代。"", ""tags"": [""选择"", ""适应"", ""繁殖""], ""title"": ""深色飞蛾"", ""warning"": ""生物不是想变强就变强。""}"
API810_674,Biology,进化没有预设目标,B,"{""concept"": ""进化没有预设目标"", ""id"": ""C14"", ""scene"": ""博物馆里，小周看化石展，发现进化没有固定终点。"", ""tags"": [""进化"", ""目标"", ""环境""], ""title"": ""盲路前行"", ""warning"": ""进化不等于越来越高级。""}"
API810_675,Biology,随机变异与非随机选择,B,"{""concept"": ""随机变异与非随机选择"", ""id"": ""C15"", ""scene"": ""草地上，甲虫颜色随机不同，鸟更容易吃掉显眼的个体。"", ""tags"": [""变异"", ""选择"", ""随机""], ""title"": ""甲虫颜色"", ""warning"": ""变异不会按需要定制。""}"
API810_676,Biology,遗传信息与性状,B,"{""concept"": ""遗传信息与性状"", ""id"": ""C16"", ""scene"": ""花盆里两株同种幼苗，因阳光不同长得高矮不一。"", ""tags"": [""遗传"", ""性状"", ""环境""], ""title"": ""同苗不同高"", ""warning"": ""基因不单独决定一切。""}"
API810_677,Biology,能量流动与物质循环,B,"{""concept"": ""能量流动与物质循环"", ""id"": ""C17"", ""scene"": ""森林里，草被兔吃、兔被鹰吃，能量逐级流动。"", ""tags"": [""能量"", ""物质"", ""生态""], ""title"": ""森林午餐"", ""warning"": ""能量不会像物质那样循环。""}"
API810_678,Biology,光合作用与细胞呼吸,B,"{""concept"": ""光合作用与细胞呼吸"", ""id"": ""C18"", ""scene"": ""夜晚教室窗边，绿萝不见阳光，细胞仍在呼吸取能量。"", ""tags"": [""光合"", ""呼吸"", ""植物""], ""title"": ""夜里的植物"", ""warning"": ""植物不只进行光合作用。""}"
API810_679,Geoscience,板块构造,B,"{""concept"": ""板块构造"", ""id"": ""C19"", ""scene"": ""地理课上，老师把大陆像拼图一样演示板块缓慢移动。"", ""tags"": [""板块"", ""地壳"", ""移动""], ""title"": ""拼图地球"", ""warning"": ""大陆并非永远固定不动。""}"
API810_680,Geoscience,地质时间,B,"{""concept"": ""地质时间"", ""id"": ""C20"", ""scene"": ""峡谷边，小安看层层岩石，想象它们经历了漫长岁月。"", ""tags"": [""地质"", ""时间"", ""岩层""], ""title"": ""岩层日记"", ""warning"": ""地貌常不是短期形成的。""}"
API810_681,Geoscience,岩石循环,B,"{""concept"": ""岩石循环"", ""id"": ""C21"", ""scene"": ""展馆里，小李看岩石样本，发现岩浆岩也能转成沉积岩。"", ""tags"": [""岩石"", ""循环"", ""转化""], ""title"": ""石头旅行"", ""warning"": ""岩石类型不会永远不变。""}"
API810_682,Geoscience,地震成因,B,"{""concept"": ""地震成因"", ""id"": ""C22"", ""scene"": ""地震馆中，小吴看到断层模型突然错动并释放能量。"", ""tags"": [""地震"", ""断层"", ""能量""], ""title"": ""断层一瞬"", ""warning"": ""地震多不是地下爆炸。""}"
API810_683,Geoscience,火山与板块边界,B,"{""concept"": ""火山与板块边界"", ""id"": ""C23"", ""scene"": ""地理社团里，晓晨在地图上发现火山多沿板块边界排列。"", ""tags"": [""火山"", ""板块"", ""边界""], ""title"": ""火山地图"", ""warning"": ""火山不是随机分布的。""}"
API810_684,Geoscience,地球内部结构,B,"{""concept"": ""地球内部结构"", ""id"": ""C24"", ""scene"": ""科学馆里，立体地球模型展示地壳、地幔、外核和内核。"", ""tags"": [""地壳"", ""地幔"", ""地核""], ""title"": ""地球切面"", ""warning"": ""地下不全是熔岩。""}"
API810_685,Climate/Environment,温室效应,B,"{""concept"": ""温室效应"", ""id"": ""C25"", ""scene"": ""课堂实验中，透明罩让温度升高，老师解释温室效应。"", ""tags"": [""温室"", ""辐射"", ""变暖""], ""title"": ""保温毯子"", ""warning"": ""温室效应不全是坏事。""}"
API810_686,Climate/Environment,天气与气候,B,"{""concept"": ""天气与气候"", ""id"": ""C26"", ""scene"": ""寒潮那天，小赵说不变暖了，老师让他看三十年气温。"", ""tags"": [""天气"", ""气候"", ""长期""], ""title"": ""冷日误会"", ""warning"": ""一天冷不能否定变暖。""}"
API810_687,Climate/Environment,全球变暖与气候变化,B,"{""concept"": ""全球变暖与气候变化"", ""id"": ""C27"", ""scene"": ""新闻课上，主持人讲热浪、暴雨和海平面上升同时增加。"", ""tags"": [""变暖"", ""气候"", ""极端""], ""title"": ""不只升温"", ""warning"": ""气候变化不只是变热。""}"
API810_688,Climate/Environment,二氧化碳的气候作用,B,"{""concept"": ""二氧化碳的气候作用"", ""id"": ""C28"", ""scene"": ""实验室里，小陈看红外实验，发现二氧化碳能吸收热辐射。"", ""tags"": [""二氧化碳"", ""红外"", ""保温""], ""title"": ""看不见的被"", ""warning"": ""少量二氧化碳也有影响。""}"
API810_689,Climate/Environment,海洋垃圾与塑料污染,B,"{""concept"": ""海洋垃圾与塑料污染"", ""id"": ""C29"", ""scene"": ""海滩清理时，小海捡到旧瓶盖，想到它会碎成微塑料。"", ""tags"": [""塑料"", ""海洋"", ""微塑料""], ""title"": ""海边塑料"", ""warning"": ""塑料不会很快消失。""}"
API810_690,Climate/Environment,自然变率与人为影响,B,"{""concept"": ""自然变率与人为影响"", ""id"": ""C30"", ""scene"": ""气候课上，老师展示温度曲线，区分自然波动和人为排放。"", ""tags"": [""自然变率"", ""人为"", ""排放""], ""title"": ""曲线背后"", ""warning"": ""别把近代变暖全归因自然。""}"
API810_691,Physics,惯性,C,answer: A
API810_692,Physics,净力与加速度,C,answer: A
API810_693,Physics,牛顿第三定律,C,answer: A
API810_694,Physics,抛体运动,C,answer: A
API810_695,Physics,圆周运动,C,answer: A
API810_696,Physics,摩擦力与运动,C,answer: A
API810_697,Chemistry,质量守恒,C,answer: A
API810_698,Chemistry,物质微粒观,C,answer: A
API810_699,Chemistry,相变,C,answer: A
API810_700,Chemistry,化学反应与物理变化,C,answer: A
API810_701,Chemistry,化学键,C,answer: A
API810_702,Chemistry,溶液浓度与稀释,C,answer: A
API810_703,Biology,自然选择,C,answer: A
API810_704,Biology,进化没有预设目标,C,answer: A
API810_705,Biology,随机变异与非随机选择,C,answer: A
API810_706,Biology,遗传信息与性状,C,answer: A
API810_707,Biology,能量流动与物质循环,C,answer: A
API810_708,Biology,光合作用与细胞呼吸,C,answer: A
API810_709,Geoscience,板块构造,C,answer: A
API810_710,Geoscience,地质时间,C,answer: A
API810_711,Geoscience,岩石循环,C,answer: A
API810_712,Geoscience,地震成因,C,answer: A
API810_713,Geoscience,火山与板块边界,C,answer: A
API810_714,Geoscience,地球内部结构,C,answer: A
API810_715,Climate/Environment,温室效应,C,answer: A
API810_716,Climate/Environment,天气与气候,C,answer: A
API810_717,Climate/Environment,全球变暖与气候变化,C,answer: A
API810_718,Climate/Environment,二氧化碳的气候作用,C,answer: A
API810_719,Climate/Environment,海洋垃圾与塑料污染,C,answer: A
API810_720,Climate/Environment,自然变率与人为影响,C,answer: A
API810_721,Physics,惯性,A,"text: 惯性是物体保持原有运动状态的性质。
misconception: 运动必须一直受力
correction: 没有净力时，物体也可保持匀速直线运动。"
